Active (0/1);Name*;Categories (x,y,z...);Price tax included;Tax rule ID;Quantity;Description
1;Regał MAURO 72,8x38,2 cm biały;nowoczesny;152,10;1;61;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><p><strong>Regał MAURO</strong> to minimalistyczna bryła w białym kolorze.</p><p><br></p><p>Sprawdzi się w małych wnętrzach lub może być podstawą większej kombinacji, kiedy zmienią się Twoje potrzeby.</p><p><br></p><p>Regał możesz wykorzystać jako miejsce do uporządkowania dokumentów w domowym biurze lub jako półkę na książki i czasopisma w kąciku do czytania.</p><p><br></p><p>Możesz ustawić na nim kwiaty lub stylowe dekoracje. Lekka i uniwersalna konstrukcja pozwala na wiele możliwości wykorzystania bryły.</p><p><br><br><strong>Wnęka ma wymiary 33x33 cm.</strong></p><p><br></p><p><strong>WYKOŃCZENIE</strong></p><ul><li class=""ui-draggable"">Korpus mebla jest wykonany z płyty meblowej i wykończony folią.</li><li class=""ui-draggable"">Powierzchnię płyty foliowanej bardzo łatwo utrzymać w czystości.</li><li class=""ui-draggable"">Regał MAURO MXXR111 występuje w czterech wariantach kolorystycznych: czarnym, białym, szarym i dębowym.</li></ul></div></div>"
1;Szafka RTV CANNE NEW 1S2D CQNT132B z oświetleniem;nowoczesny;1119,20;1;62;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify"">Szafka RTV<strong> CANNE NEW</strong> to mebel o nietuzinkowej budowie, wykraczający poza standardy. CANNE NEW to program do współczesnego salonu idealny do wyposażenia niewielkich loftowych przestrzeni. Kolorystyka łączy popularną biel z modnym betonem ciemnoszarym. Frontowe elementy w bieli wykończone zostały w połysku.<br><br>Szafka cechuje się masywną ramą, która najbardziej zwraca na siebie uwagę. Wydaje się okalać całą bryłę i jeszcze bardziej podkreśla trójwymiarowość. Kolejnym wyróżniającym z tłumu elementem szafkę CANNE NEW są pionowe i długie uchwyty w kolorze aluminium.<br><br>Zawiasy w drzwiach wyposażone w hamulce nie hałasują w trakcie zamykania. Szufladę wyposażono w system push to open dzięki czemu wystarczy delikatnie nacisnąć front by ją otworzyć lub zamknąć. Bogactwo wyposażenia wieńczy oświetlenie LED dostępne w standardzie. Są to dwie szerokie listwy LEDowe montowane w dwóch miejscach, pod wieńcem i pod cokołem. Sterowanie całym oświetleniem odbywa się za pomocą zamontowanego systemu dotykowego umieszczanego na korpusie. Rozwiązanie to ukrywa okablowanie i włączniki. Dlatego system dotykowy jest niezmiernie wygodny.<br><br><h2>WNĘTRZE</h2>Szafkę zorganizowano standardowo, dwie zamykane szafki, jedna szuflada i wnęka na sprzęt.<br><br><h2>WYKOŃCZENIE</h2>Szafkę wykonano z płyt meblowych pokrytych laminatem i folią, z listwami z płyty MDF pokrytymi folią.</div><p><br></p><p>Wymiary wnęki: głębokość: 46 cm, wysokość: 21 cm, szerokość: 58 cm.</p></div>"
1;Komoda QUEBEC 3;nowoczesny;854,10;1;17;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><strong>Biała komoda QUEBEC </strong>to mebel w najbardziej uniwersalnym kolorze, dzięki któremu łatwo dopasujesz ją do swojego wnętrza.</div><div align=""justify""><br></div><div align=""justify"">Biel będzie niezastąpiona wszędzie tam, gdzie w pomieszczeniu jest niewiele światła, rozjaśniając optycznie pomieszczenie. </div><div align=""justify""><br></div><div align=""justify"">Komoda znajdzie swoje zastosowanie w przedpokoju, salonie, jadalni czy sypialni. Proste uchwyty w srebrnym kolorze doskonale pasują do bryły mebla. </div><div align=""justify""><br><br><h2>WNĘTRZE</h2>Wnętrze dwudrzwiowej komody zostało wyposażone w <strong>6 wnęk za drzwiami i 4 szuflady</strong> dla łatwiejszego rozmieszczenia rzeczy. </div><div align=""justify""><br><br><h2>WYKOŃCZENIE</h2>Korpus mebla jest wykonany z płyty meblowej pokrytej laminatem, front mebla jest wykonany z płyty MDF pokrytej folią PCV. </div></div>"
1;Komoda styl prowansalski KASHMIR;retro;1195,08;1;57;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify"">Komoda Kashmir to element kolekcji mebli, które będą idealne do pomieszczeń zainspirowanych słoneczną Prowansją. </div><div align=""justify""><br></div><div align=""justify"">Masywne wieńce i cokoły sprawiają, że komoda zdecydowanie wyróżnia się na tle nowoczesnych, minimalistycznych mebli. </div><div align=""justify""><br></div><div align=""justify"">Skrzyżowane listewki zdobiące fronty oraz niespotykany kształt uchwytów w kolorze starego srebra - to wszystko przykuwa uwagę i nadaje uroku jasnej bryle. </div><p><br></p><p><br></p><h2>WNĘTRZE</h2><div align=""justify"">Komoda posiada jedną szufladę oraz półki w części zamkniętej.</div><p><br></p><p><br></p><h2>WYKOŃCZENIE</h2><div align=""justify"">Mebel pokryto folią w odcieniu białej pinii, stwarzającej wrażenie, jakby powierzchnia komody została wykończona przecierką. </div><div align=""justify""><br></div><div align=""justify"">Jasne wybarwienie dodaje lekkości i jednocześnie jest bezpośrednim nawiązaniem do wnętrz rodem z południa Francji. </div><div align=""justify""><br></div><div align=""justify"">Stylizowane uchwyty w kolorze starego srebra podkreślają charakter mebla.</div></div>"
1;Szafka RTV styl prowansalski KASHMIR;retro;891,48;1;2;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify"">Wydawałoby się, że do wnętrz prowansalskich czy rustykalnych telewizor nijak nie pasuje. Jak jednak współczesne wnętrze może obyć się bez tego sprzętu?<p><br></p><p>Dzięki<strong> szafce RTV </strong>konsekwentnie zrealizujesz swoją wizję salonu stylizowanego na wnętrza domostw z krainy lawendy. Bryła mebla umieszczona została na ozdobnym cokole, a metalowe uchwyty świetnie korespondują z jasnym wybarwieniem, imitującym pobielane drewno. Dodatkowym ozdobnym akcentem są skrzyżowane listewki na froncie.<br><br></p><h2>WNĘTRZE</h2><p align=""justify""><br><strong>2 wnęki </strong>pozwalają podłączyć więcej sprzętu. W szufladzie możesz przechowywać mniejsze akcesoria. Przestrzeń zamkniętej szafki dzieli półka. Możesz w niej posegregować ilubione filmy, gry lub płyty CD. </p><p align=""justify"">Wymiary górnej wnęki: 54,05 cm x 46,3 cm x 15,1 cm </p><p align=""justify"">Wymiary dolnej wnęki: 54,05 cm x 46,3 cm x 12.3 cm </p><h2>WYKOŃCZENIE</h2><div align=""justify""><br></div><div align=""justify"">Wybarwienie w modnym - chłodnym odcieniu wpasuje się w większość współczesnych wnętrz. Mebel wykończono folią imitującą strukturę drewna, dzięki czemu zyskuje on nietuzinkowy wygląd. </div><div align=""justify"">Jasna barwa optycznie powiększa przestrzeń. Stylizowane uchwyty w kolorze starego srebra podkreślają sielski styl mebla.</div></div></div>"
1;Szafka RTV szeroka styl prowansalski KASHMIR;retro;1001,88;1;45;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify"">Wydawałoby się, że do wnętrz prowansalskich czy rustykalnych telewizor nijak nie pasuje. Jak jednak współczesne wnętrze może obyć się bez tego sprzętu?<p><br></p><p>Dzięki<strong> szafce RTV KASHMIR </strong>konsekwentnie zrealizujesz swoją wizję salonu stylizowanego na wnętrza domostw z krainy lawendy. Bryła mebla umieszczona została na ozdobnym cokole, a metalowe uchwyty świetnie korespondują z jasnym wybarwieniem. Dodatkowym ozdobnym akcentem są skrzyżowane listewki na froncie szafki.<br><br></p><h2>WNĘTRZE</h2><p align=""justify""><br><strong>3 wnęki </strong>pozwalają podłączyć więcej sprzętu. Dwie boczne szafki pozwalają posegregować ulubione filmy, gry lub płyty CD. </p><p align=""justify"">Wymiary gornej wnęki: 43,2 cm x 46,3 cm x 11,2 cm </p><p align=""justify"">Wymiary środkowej wnęki: 43,2 cm x 46,3 cm x 13,8 cm </p><p align=""justify"">Wymiary dolnej wnęki: 43,2 cm x 46,3 cm x 14,8 cm </p><h2>WYKOŃCZENIE</h2><div align=""justify""><br></div><div align=""justify"">Wybarwienie w modnym - chłodnym odcieniu wpasuje się w większość współczesnych wnętrz. Mebel wykończono folią imitującą strukturę pobielanego drewna, dzięki czemu zyskuje on nietuzinkowy wygląd. </div><div align=""justify"">Jasna barwa optycznie powiększa przestrzeń. Stylizowane uchwyty w kolorze starego srebra podkreślają sielski styl mebla.</div></div></div>"
1;Szafka RTV z litego drewna ARTISTICO;retro;2759,08;1;80;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><p style=""text-align: justify;"">Ta <strong>szafka </strong><strong>RTV </strong>nadaje wnętrzu niepowtarzalny klimat, a jednocześnie pozwala uporządkować przestrzeń w salonie. </p><p style=""text-align: justify;"">Dzięki niebanalnym frezom i połączeniu wyraźnej struktury drewna ze stalowymi elementami, mebel dobrze wpasuje się zarówno w klasyczne, jak i w surowe wnętrza. Najlepiej prezentuje się w towarzystwie pozostałych mebli z kolekcji<strong> ARTISTICO</strong>. Szczególnie spodoba się miłośnikom rustykalnego stylu.</p><p style=""text-align: justify;""><br></p><h2 style=""text-align: justify;"">WNĘTRZE</h2><p style=""text-align: justify;""><br></p><p style=""text-align: justify;"">W szafce pomieścisz sprzęt, niezbędne akcesoria, a także czasopisma i płyty. Wyposażono ją w dwie zamykane i jedną otwartą wnękę oraz w praktyczną szufladę. Otwór w tylnej ścianie mebla pozwoli w uporządkowany sposób przechowywać niezbędne okablowanie.</p><p style=""text-align: justify;""><br></p><p style=""text-align: justify;"">Wnęka ma wymiar: szerokość 44, wysokość 18, głębokość 40,5 cm</p><p style=""text-align: justify;""><br></p><h2 style=""text-align: justify;"">WYKOŃCZENIE</h2><p style=""text-align: justify;""><br></p><p style=""text-align: justify;"">Meble wykonano z nietypowego i rzadko spotykanego surowca - <strong>drewna mango</strong>. Jego ciepła barwa sprawia, że wnętrza nabierają oryginalnego i przytulnego charakteru. </p><p style=""text-align: justify;"">Drewno zostało dodatkowo postarzone i zabezpieczone matowym lakierem, dzięki czemu meble z serii <strong>ARTISTICO</strong> przenoszą nas w przeszłość, tworząc spokojną i trochę romantyczną aranżację. </p></div>"
1;Bufet komoda z litego drewna ARTISTICO;retro;3679,08;1;48;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><p>Pojemne wnętrze <strong>bufetu</strong> pomieści zastawę stołową, a także obrusy i dekoracje. Mebel pomaga utrzymać porządek w salonie lub jadalni, ułatwiając też nakrywanie do stołu.</p><p> Dzięki niebanalnym frezom i połączeniu wyraźnej struktury drewna ze stalowymi elementami, mebel dobrze wpasuje się zarówno w klasyczne, jak i w surowe wnętrza. </p><p>Najlepiej prezentuje się w towarzystwie pozostałych mebli z kolekcji <strong>ARTISTICO</strong>. Szczególnie spodoba się miłośnikom rustykalnego stylu.</p><h2>WNĘTRZE</h2><p><br></p><p>Wnętrze <strong>bufetu</strong> podzielono na trzy części. W sześciu obszernych półkach zmieszczą się zarówno talerze, szklanki, kieliszki, jak i tekstylia i dodatki. W trzech dodatkowych szufladach możesz przechowywać sztućce lub domową dokumentację</p><div align=""justify""><h2>WYKOŃCZENIE</h2><p><br></p><p>Mebel wykonano z nietypowego i rzadko spotykanego surowca - drewna mango. Jego ciekawa barwa sprawia, że wnętrza nabierają oryginalnego i przytulnego charakteru. Drewno zostało dodatkowo postarzone i zabezpieczone matowym lakierem, dzięki czemu meble z serii <strong>ARTISTICO </strong>przenoszą nas w przeszłość, tworząc spokojną i trochę romantyczną aranżację.</p></div></div>"
1;Komoda z barkiem styl prowansalski szeroka KASHMIR;retro;1259,48;1;77;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify"">Możesz częstować gości domową nalewką, bez konieczności opuszczania salonu. W <strong>komodzie KASHMIR 2D1K</strong> przechowasz ulubione trudnki oraz komplety eleganckich kielichów. </div><div align=""justify""><br></div><div align=""justify"">To część ponadczasowej kolekcji, która przypadnie do gustu miłośnikom <strong>stylu prowansalskiego</strong>. Wprowadza do wnętrza sielski powiew świeżości. </div><div align=""justify""><br></div><div align=""justify"">Jej bryła umieszczona została na ozdobnym cokole, a metalowe uchwyty świetnie korespondują z jasnym wybarwieniem, imitującym pobielane drewno. </div><div align=""justify"">Dodatkowym ozdobnym akcentem są skrzyżowane listewki na froncie.</div><div align=""justify""><br></div><div align=""justify""><h2>WNĘTRZE</h2>W<strong> 4 wnękach </strong>przechowasz szklanki, kufle i kieliszki. Otwierane klapowo drzwi do barku, ułatwiają wyciąganie szklanych naczyń. </div><div align=""justify""><br></div><div align=""justify""><h2>WYKOŃCZENIE</h2>Wybarwienie w <strong>chłodnym odcieniu</strong> wpasuje się w większość współczesnych wnętrz. Komodę wykończono <strong>folią </strong>imitującą strukturę sosnowego drewna (<strong>pinia biała</strong>), dzięki czemu zyskuje ona nietuzinkowy wygląd. </div><div align=""justify""><br></div><div align=""justify"">Jasna barwa <strong>optycznie powiększa przestrzeń</strong>. <strong>Stylizowane </strong><strong>uchwyty </strong>w kolorze starego srebra podkreślają <strong>sielski </strong>styl komody.</div></div>"
1;Komoda rustykalna z miejscem na wino RAPALLO;rustykalny;1079,10;1;30;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div>Komoda w salonie może pełnić funkcję bufetu, który ułatwia nakrywanie do stołu.<br><br>W <strong>komodzie RAPALLO</strong> możesz przechowywać nie tylko elementy zastawy stołowej i dekoracje. </div><div><br>Specjalne wnęki w centralnej części mebla sprawia, że <strong>szafka RARALLO</strong> to wymarzony mebel dla konesera win. <br><br><h2>WNĘTRZE</h2><ul><li class=""ui-draggable""><strong>4 wnęki</strong> zamknięte to idealne miejsce na zastawę stołową i obrusy. </li><li class=""ui-draggable"">W szufladach możesz przechowywać sztućce. </li><li class=""ui-draggable"">We wnękach na wino zmieści się aż <strong>8 butelek</strong>. </li></ul><h2>WYKOŃCZENIE</h2><ul><li class=""ui-draggable"">Płytę meblową pokryto <strong>2 rodzajami laminatu</strong>.</li><li class=""ui-draggable"">Ciepłe wybarwienia <strong>kasztanowca</strong> sprawia, że meble wprowadzają do wnętrza przytulną atmosferę. </li><li class=""ui-draggable""><strong>Metalowe uchwyty</strong> korespondują z głębokim wybarwieniem szarej matery, dodając meblom <strong>industrialnego</strong> charakteru.</li></ul><h2>ARANŻACJA</h2><ul><li class=""ui-draggable""><strong>Meble RAPALLO </strong>wprowadzają do wnętrza klimat wiejskiego domku.</li><li class=""ui-draggable"">Dzięki masywnej bryle i wyrazistej strukturze drewna dodają aranżacji surowości.</li><li class=""ui-draggable"">Podkreślają <strong>rustykalny charakter</strong> wnętrza i współgrają z dodatkami w industrialnym stylu.</li><li class=""ui-draggable"">Sprawdzą się w <strong>loftowym poddaszu</strong> lub nowoczesnym mieszkaniu w bloku.</li></ul></div></div>"
1;Komoda styl prowansalski szeroka KASHMIR;rustykalny;1517,08;1;32;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify"">Albumy ze zdjęciami, obrusy, szkło stołowe i dekoracje – pojemna <strong>komoda KASHMIR KSM26</strong> ułatwia uporządkowanie wszystkich rzeczy, po które lubisz sięgać, przebywając w salonie i w jadalni. </div><div align=""justify""><br></div><div align=""justify"">To część ponadczasowej kolekcji, która przypadnie do gustu miłośnikom <strong>stylu prowansalskiego</strong>. Wprowadza do wnętrza sielski powiew świeżości. </div><div align=""justify""><br></div><div align=""justify"">Jej bryła umieszczona została na ozdobnym cokole, a metalowe uchwyty świetnie korespondują z jasnym wybarwieniem, imitującym pobielane drewno. </div><div align=""justify"">Dodatkowym ozdobnym akcentem są skrzyżowane listewki na froncie.<h2><br></h2><h2>WNĘTRZE</h2>W<strong> 4 szufladach </strong>przechowasz wszystkie te drobne przedmioty, które wymagają segregacji. Każdą z bocznych szafek wyposażono w<strong> półkę</strong>. Na szerokim blacie możesz wyeksponować rodzinne pamiątki lub </div><div align=""justify"">fotografie.<h2><br></h2><h2>WYKOŃCZENIE</h2>Wybarwienie w <strong>chłodnym odcieniu</strong> wpasuje się w większość współczesnych wnętrz. Komodę wykończono <strong>folią </strong>imitującą strukturę sosnowego drewna (<strong>pinia biała</strong>), dzięki czemu zyskuje ona nietuzinkowy wygląd. </div><div align=""justify""><br></div><div align=""justify"">Jasna barwa <strong>optycznie powiększa przestrzeń</strong>. <strong>Stylizowane </strong><strong>uchwyty </strong>w kolorze starego srebra podkreślają <strong>sielski </strong>styl komody.</div></div>"
